USL000SLVM5,  47.2700,  -91.0800,  198.0, MN, SILVER BAY                    ,    ,    ,      
USL000SMBS1,  33.6500,  -78.9167,    3.0, SC, SPRINGMAID PIER               ,    ,    ,      
USL000SMKF1,  24.6300,  -81.1100,    0.0, FL, SOMBRERO KEY  FL              ,    ,    ,      
USL000SNDA2,  55.3333, -160.5000,   10.0, AK, SAND POINT                    ,    ,    ,      
USL000SNDP5,  28.2000, -117.3500,    4.0, AK, SAND ISLAND MIDWAY            ,    ,    ,      
USL000SNSN7,  33.8700,  -78.5000,   10.0, NC, SUNSET BEACH  NC              ,    ,    ,      
USL000SPGF1,  26.7000,  -79.0000,    1.5, NC, SETTLEMENT POINT  GBI         ,    ,    ,      
USL000SPLL1,  28.8700,  -90.4800,    0.0, NC, SOUTH TIMBALIER BLOCK 52  LA /,    ,    ,      
USL000SPTM4,  44.7130,  -83.2730,  184.4, MI, STURGEON POINT LIGHT GLOS WEAT,    ,    ,      
USL000SREF1,  25.3520,  -81.1000,    0.5, FL, SHARK RIVER                   ,    ,    ,      
USL000SRLM4,  45.7730,  -84.1370,  177.0, MI, SPECTACLE REEF LIGHT          ,    ,    ,      
USL000SRST2,  29.6700,  -94.0500,    0.9, MI, SABINE  TX                    ,    ,    ,      
USL000SSBN7,  33.8420,  -78.4760,    3.0, NC, SUNSET BEACH NEARSHORE WAVES  ,    ,    ,      
USL000STDM4,  47.1800,  -87.2200,  182.9, MI, STANNARD ROCK  MI             ,    ,    ,      
USL000SVNM4,  42.4000,  -86.2800,  193.0, MI, SOUTH HAVEN                   ,    ,    ,      
USL000SWLA2,  60.1200, -149.4270,    4.7, AK, SEWARD                        ,    ,    ,      
USL000SWPM4,  46.5000,  -84.3700,  185.7, AK, 9076070 - S.W. PIER  MI       ,    ,    ,      
USL000SWPV2,  36.9500,  -76.3300,   10.0, VA, SEWELLS POINT  VA             ,    ,    ,      
USL000SXHW3,  46.5700,  -90.4300,  186.0, WI, SAXON HARBOR                  ,    ,    ,      
USL000SYWW3,  45.2000,  -87.1200,  181.0, WI, YACHT WORKS SISTER            ,    ,    ,      
USL000TAQT2,  27.8120,  -97.3900,    8.0, TX, TEXAS STATE AQUARIUM          ,    ,    ,      
USL000TARF1,  28.1500,  -82.7500,    0.0, TX, TAS - TARPON SPRINGS  FL      ,    ,    ,      
USL000TAWM4,  44.2560,  -83.4430,  171.6, MI, TAWAS CITY GLOS WEATHER STATIO,    ,    ,      
USL000TBIM4,  45.0350,  -83.1940,  175.9, MI, THUNDER BAY ISLAND            ,    ,    ,      
USL000TBYF1,  25.1550,  -80.7220,    3.0, FL, TERRAPIN BAY                  ,    ,    ,      
USL000TCBM2,  39.2000,  -76.2300,   10.0, MD, TOLCHESTER BEACH              ,    ,    ,      
USL000TCMW1,  47.2760, -122.4180,   11.0, WA, TACOMA MET                    ,    ,    ,      
USL000TCNW1,  47.2670, -122.4130,    5.0, WA, TACOMA                        ,    ,    ,      
USL000TCVF1,  25.2167,  -80.5333,    3.0, FL, TROUT COVE                    ,    ,    ,      
USL000TDPC1,  41.0550, -124.1470,    3.0, CA, TRINIDAD PIER TRINIDAD        ,    ,    ,      
USL000TESL1,  29.6667,  -91.2333,    3.0, LA, TESORO MARINE TERMINAL        ,    ,    ,      
USL000THLO1,  41.8200,  -83.1800,  188.0, OH, TOLEDO LIGHT 2                ,    ,    ,      
USL000THRO1,  41.6800,  -83.4000,  184.0, OH, TOLEDO                        ,    ,    ,      
USL000TIBC1,  37.9200, -122.4500,    3.0, CA, TIBURON PIER                  ,    ,    ,      
USL000TIXC1,  32.5745, -117.1270,    4.0, CA, TIJUANA RIVER RESERVE         ,    ,    ,      
USL000TKEA2,  57.7833, -135.2167,    5.0, AK, TENAKEE SPRINGS               ,    ,    ,      
USL000TLBO3,  45.5500, -123.9000,    3.0, OR, GARIBALDI TILLAMOOK           ,    ,    ,      
USL000TOKW1,  46.7080, -123.9650,    5.0, WA, TOKE POINT                    ,    ,    ,      
USL000TPAF1,  27.9333,  -82.4333,   15.0, FL, TPA CRUISE TERMINAL 2 TAMPA   ,    ,    ,      
USL000TPBN4,  40.0120,  -75.0420,   20.0, NJ, TACONY/PALMYRA BRIDGE         ,    ,    ,      
USL000TPEF1,  25.4167,  -80.9667,    3.0, FL, TARPON BAY EAST               ,    ,    ,      
USL000TPLM2,  38.9000,  -76.4400,    0.0, FL, THOMAS POINT  MD              ,    ,    ,      
USL000TRDF1,  28.4200,  -80.5800,   10.0, FL, TRIDENT PIER                  ,    ,    ,      
USL000TRRF1,  25.2167,  -80.6500,    3.0, FL, TAYLOR RIVER                  ,    ,    ,      
USL000TSHF1,  27.9333,  -82.4333,    5.0, FL, EAST BAY CAUSEWAY             ,    ,    ,      
USL000TTIW1,  48.3900, -124.7400,   30.8, FL, TATOOSH ISLAND  WA            ,    ,    ,      
USL000TXPT2,  29.6890,  -93.8420,   11.4, TX, TEXAS POINT                   ,    ,    ,      
USL000ULAM6,  30.3500,  -88.5000,    0.0, MS, DOCK E PORT OF PASCAGOULA     ,    ,    ,      
USL000UNLA2,  53.8790, -166.5400,    5.7, AK, UNALASKA                      ,    ,    ,      
USL000UPBC1,  38.0380, -122.1210,    3.0, CA, UP RAILROAD BRIDGE            ,    ,    ,      
USL000VAKF1,  25.7300,  -80.1500,   10.0, FL, VIRGINIA KEY                  ,    ,    ,      
USL000VCAF1,  24.7200,  -81.1000,   10.0, FL, VACA KEY                      ,    ,    ,      
USL000VCAT2,  28.6400,  -96.5950,   10.0, TX, PORT LAVACA                   ,    ,    ,      
USL000VCVA2,  57.1250, -170.2850,    8.5, AK, VILLAGE COVE ST PAUL          ,    ,    ,      
USL000VDZA2,  61.1333, -146.3667,    3.0, AK, VALDEZ                        ,    ,    ,      
USL000VENF1,  27.0700,  -82.4500,    0.0, FL, VENICE  FL                    ,    ,    ,      
USL000VMSV2,  37.2500,  -76.5000,    5.0, VA, VIMS PIER                     ,    ,    ,      
USL000WAHV2,  37.6000,  -75.6800,   10.0, VA, WACHAPREAGUE                  ,    ,    ,      
USL000WASD2,  38.8700,  -77.0200,   10.0, DC, WASHINGTON                    ,    ,    ,      
USL000WATS1,  34.3333,  -80.7000,   87.0, SC, LAKE WATEREE                  ,    ,    ,      
USL000WAXM3,  41.5833,  -70.5167,   10.0, MA, WAQUIOT BAY RESERVE           ,    ,    ,      
USL000WBYA1,  30.4170,  -87.8250,    3.0, AL, WEEKS BAY                     ,    ,    ,      
USL000WDEL1,  28.6500,  -89.5500,   41.0, AL, SHELL WEST DELTA 143 OIL PLATF,    ,    ,      
USL000WDSV2,  36.9833,  -76.3167,    3.0, VA, WILLOUGHBY DEGUASSING STATION ,    ,    ,      
USL000WELM1,  43.3200,  -70.5500,    6.0, ME, WELLS                         ,    ,    ,      
USL000WEXM1,  43.3333,  -70.5500,   19.0, ME, WELLS RESERVE                 ,    ,    ,      
USL000WFPM4,  46.7620,  -84.9660,  185.9, MI, WHITEFISH POINT GLOS WEATHER S,    ,    ,      
USL000WHRI2,  42.3500,  -87.8200,  188.0, IL, WAUKEGAN HARBOR               ,    ,    ,      
USL000WIWF1,  25.6190,  -81.0440,    3.0, FL, WILLY WILLY                   ,    ,    ,      
USL000WKXA1,  30.4167,  -87.8333,    0.0, AL, WEEKS BAY RESERVE             ,    ,    ,      
USL000WLON7,  34.2270,  -77.9530,    3.0, NC, WILMINGTON                    ,    ,    ,      
USL000WNEM4,  46.2833,  -84.2000,  177.0, MI, WEST NEEBISH                  ,    ,    ,      
USL000WPLF1,  25.7080,  -81.2480,    3.0, FL, WATSON PLACE                  ,    ,    ,      
USL000WPOW1,  47.6600, -122.4400,    3.0, FL, WEST POINT  WA                ,    ,    ,      
USL000WPTW1,  46.9167, -124.1167,    8.0, WA, WESTPORT                      ,    ,    ,      
USL000WRBF1,  25.0833,  -80.7333,    3.0, FL, WHIPRAY BASIN                 ,    ,    ,      
USL000WSLM4,  45.8420,  -85.1350,  177.0, MI, WHITE SHOAL LIGHT             ,    ,    ,      
USL000WWEF1,  25.2300,  -80.9390,    3.0, FL, WHITE WATER - WEST            ,    ,    ,      
USL000WYCM6,  30.3167,  -89.3167,    5.0, MS, BAY WAVELAND YACHT CLUB       ,    ,    ,      
USL000YATA2,  59.5480, -139.7330,   13.6, AK, YAKUTAT                       ,    ,    ,      
USL000YGNN6,  43.2667,  -79.0667,  243.0, NY, NIAGARA CG STATION            ,    ,    ,      
USL000YKRV2,  37.2500,  -76.3300,   10.0, VA, YORK RIVER E RANGE            ,    ,    ,      
USL000YKTV2,  37.2200,  -76.4800,   10.0, VA, YORKTOWN  VA                  ,    ,    ,      
USL000YRSV2,  37.4167,  -76.7167,   11.0, VA, CHESAPEAKE BAY                ,    ,    ,      
USW00000100,  34.0997,  -93.0658,   55.5, AR, DEXTER B FLORENCE MEMORIAL AP ,    ,    ,      
USW00000102,  66.9831, -160.4331,   51.2, AK, BOB BARKER MEMORIAL AP        ,    ,    ,      
USW00000103,  65.6169, -168.1000,    7.0, AK, WALES AP                      ,    ,    ,      
USW00000104,  63.0169, -154.3669,  126.2, AK, NIKOLAI AP                    ,    ,    ,      
USW00000105,  61.8669, -162.0331,   31.1, AK, MARSHALL DON HUNTER SR AP     ,    ,    ,      
USW00000106,  59.9317, -164.0280,    6.1, AK, KIPNUK AP                     ,    ,    ,      
USW00000107,  59.4500, -157.3331,   92.0, AK, NEW STUYAHOK AP               ,    ,    ,      
USW00000108,  61.8500, -165.5669,    4.3, AK, SCAMMON BAY AP                ,    ,    ,      
USW00000109,  58.9831, -159.0500,   15.8, AK, MANOKOTAK AP                  ,    ,    ,      
USW00000110,  56.0169, -161.1669,    4.3, AK, NELSON LAGOON AP              ,    ,    ,      
USW00000111,  64.3700, -161.2239,    7.0, AK, SHAKTOOLIK AP                 ,    ,    ,      
USW00000112,  59.7331, -157.2669,   82.3, AK, KOLIGANEK AP                  ,    ,    ,      
USW00000113,  66.8181, -161.0219,   17.1, AK, ROBERT CURTIS MEMORIAL AP     ,    ,    ,      
USW00000114,  48.6000, -113.1169, 1419.1, MT, STARR BROWNING AIRSTRIP       ,    ,    ,      
USW00000115,  34.2639, -116.8539, 2057.1, CA, BIG BEAR CITY AP              ,    ,    ,      
USW00000116,  38.5831,  -91.0000,  149.0, MO, WASHINGTON RGNL AP            ,    ,    ,      
USW00000117,  40.7469, -122.9219,  716.3, CA, LONNIE POOL FLD WEAVERVILLE AP,    ,    ,      
USW00000118,  45.4169, -123.8169,   11.3, OR, TILLAMOOK AP                  ,    ,    ,      
USW00000119,  46.6831, -122.9831,   54.3, WA, CHEHALIS CENTRALIA AP         ,    ,    ,      
USW00000120,  37.0669,  -81.8000,  808.6, VA, TAZEWELL CO AP                ,    ,    ,      
USW00000121,  32.1500, -111.1669,  737.0, AZ, RYAN FLD AP                   ,    ,    ,      
USW00000122,  41.0331,  -80.4169,  327.1, PA, NEW CASTLE MUNI AP            ,    ,    ,      
USW00000123,  63.4900, -162.1100,   28.0, AK, ST MICHAEL AP                 ,    ,    ,      
USW00000124,  38.9669,  -76.3331,    5.2, MD, BAY BRG AP                    ,    ,    ,      
USW00000125,  45.1169,  -95.1331,  344.1, MN, WIILMAR MUNI AP JOHN L RICE FL,    ,    ,      
USW00000126,  38.3169,  -76.5500,   43.3, MD, ST MARYS CO RGNL AP           ,    ,    ,      
USW00000127,  28.3500,  -97.7169,   82.3, TX, BEEVILLE MUNI AP              ,    ,    ,      
USW00000128,  31.0561,  -82.7669,   57.3, GA, HOMERVILLE AP                 ,    ,    ,      
USW00000129,  34.8500, -102.3331, 1153.1, TX, HEREFORD MUNI AP              ,    ,    ,      
USW00000130,  28.9500,  -98.5169,  131.1, TX, PLEASANTON MUNI AP            ,    ,    ,      
USW00000131,  39.2169,  -82.2331,  233.2, OH, OHIO UNIV AP SNYDER FLD       ,    ,    ,      
USW00000132,  44.0331,  -89.3000,  262.1, WI, WAUTOMA MUNI AP               ,    ,    ,      
USW00000133,  35.6000,  -92.4500,  157.3, AR, CLINTON MUNI AP               ,    ,    ,      
USW00000134,  33.8500,  -98.4831,  304.2, TX, KICKAPOO DOWNTOWN AP          ,    ,    ,      
USW00000135,  38.1500, -122.5500,    1.2, CA, GNOSS FLD AP                  ,    ,    ,      
USW00000136,  39.9831,  -75.8669,  201.2, PA, CHESTER CO GO CARLSON AP      ,    ,    ,      
USW00000137,  36.4219, -105.2900, 2554.2, NM, ANGEL FIRE AP                 ,    ,    ,      
USW00000138,  34.2669,  -87.6000,  284.1, AL, POSEY FLD AP                  ,    ,    ,      
USW00000139,  40.3331,  -82.5169,  363.0, OH, KNOX CO AP                    ,    ,    ,      
USW00000140,  43.4331,  -86.0000,  253.3, MI, FREMONT MUNI AP               ,    ,    ,      
USW00000141,  37.1581,  -95.7781,  251.2, KS, INDEPENDENCE MUNI AP          ,    ,    ,      
USW00000142,  37.4500,  -94.7331,  290.2, KS, ATKINSON MUNI AP              ,    ,    ,      
USW00000143,  39.7669, -101.8000, 1040.3, KS, CHEYENNE COUNTY MUNI AP       ,    ,    ,      
USW00000144,  37.5781,  -84.7700,  312.1, KY, STUART POWELL FLD AP          ,    ,    ,      
USW00000145,  37.6331,  -84.3331,  305.1, KY, MADISON AP                    ,    ,    ,      
USW00000146,  38.0669,  -83.9831,  311.2, KY, MT STERLING MONTGOMERY CO AP  ,    ,    ,      
USW00000148,  30.8169,  -89.8669,   36.6, LA, GEORGE R CARR MEMORIAL AIR FLD,    ,    ,      
USW00000149,  36.9000,  -94.0169,  401.1, MO, MONETT MUNI AP                ,    ,    ,      
USW00000150,  46.2169,  -97.6331,  386.2, ND, GWINNER ROGER MELROE FLD AP   ,    ,    ,      
USW00000151,  44.5669,  -72.0169,  362.1, VT, CALEDONIA CO AP               ,    ,    ,      
USW00000152,  44.9331,  -73.1000,   70.1, VT, FRANKLIN COUNTY STATE AP      ,    ,    ,      
USW00000153,  37.4000,  -77.5169,   72.2, VA, CHESTERFIELD CO AP            ,    ,    ,      
USW00000154,  36.7831,  -76.4500,    7.0, VA, HAMPTON ROADS EXECUTIVE AP    ,    ,    ,      
USW00000155,  37.8500,  -76.8831,   41.1, VA, TAPPAHANNOCK ESSEX CO AP      ,    ,    ,      
USW00000156,  33.9019,  -87.3139,  147.2, AL, WALKER CO AP BEVILL FLD       ,    ,    ,      
USW00000157,  40.7500, -106.2669, 2486.3, CO, WALDEN JACKSON COUNTY AP      ,    ,    ,      
USW00000158,  38.7831, -108.0669, 1583.1, CO, BLAKE FIELD AP                ,    ,    ,      
USW00000159,  38.5331, -106.0500, 2294.2, CO, HARRIET ALEXANDER FLD AP      ,    ,    ,      
USW00000160,  40.0331, -105.2169, 1612.1, CO, BOULDER MUNI AP               ,    ,    ,      
USW00000161,  40.0169, -105.0500, 1564.2, CO, ERIE MUNI AP                  ,    ,    ,      
USW00000162,  40.3331, -103.8000, 1393.2, CO, FORT MORGAN MUNI AP           ,    ,    ,      
USW00000163,  40.5669, -102.2669, 1137.2, CO, HOLYOKE AP                    ,    ,    ,      
USW00000164,  40.1669, -105.1669, 1541.1, CO, VANCE BRAND AP                ,    ,    ,      
USW00000165,  37.2831, -107.0500, 2335.1, CO, STEVENS FLD AP                ,    ,    ,      
USW00000166,  30.5000,  -97.9669,  375.2, TX, LAGO VISTA RUSTY ALLEN AP     ,    ,    ,      
USW00000167,  41.3000,  -85.0669,  268.2, IN, DE KALB CO AP                 ,    ,    ,      
USW00000168,  40.6169, -103.2669, 1231.1, CO, STERLING MUNI AP              ,    ,    ,      
USW00000169,  41.3839,  -72.5061,  127.1, CT, CHESTER AP                    ,    ,    ,      
USW00000170,  39.6000, -116.0000, 1815.1, NV, EUREKA AP                     ,    ,    ,      
USW00000171,  39.1831, -119.7331, 1432.3, NV, CARSON AP                     ,    ,    ,      
USW00000172,  34.0331,  -95.5331,  174.0, OK, STAN STAMPER MUNI AP          ,    ,    ,      
USW00000173,  40.0311,  -86.2511,  281.0, IN, INDIANAPOLIS EXECUTIVE AP     ,    ,    ,      
USW00000174,  38.5331, -121.7831,   21.0, CA, UNIVERSITY AP                 ,    ,    ,      
USW00000175,  32.1500,  -94.8500,  135.0, TX, RUSK COUNTY AP                ,    ,    ,      
USW00000176,  32.7169,  -98.8919,  391.1, TX, STEPHENS COUNTY AP            ,    ,    ,      
USW00000177,  29.8500,  -98.8500,  235.0, TX, CASTROVILLE MUNI AIRPORT      ,    ,    ,      
USW00000178,  40.6169,  -74.2500,    7.0, NJ, LINDEN AP                     ,    ,    ,      
USW00000179,  45.9000,  -94.8669,  406.3, MN, TODD FIELD AP                 ,    ,    ,      
USW00000180,  45.0000,  -92.8500,  284.1, MN, LAKE ELMO AP                  ,    ,    ,      
USW00000181,  26.9669,  -99.2500,  129.2, TX, ZAPATA COUNTY AP              ,    ,    ,      
USW00000182,  45.9861,  -95.9919,  367.3, MN, ELBOW LAKE MUNI AP            ,    ,    ,      
USW00000183,  42.6831,  -90.4500,  312.1, WI, PLATTEVILLE MUNI AP           ,    ,    ,      
USW00000184,  29.9761,  -92.0839,   15.2, LA, ABBEVILLE CHRIS CRUSTA MEM AP ,    ,    ,      
USW00000185,  44.7831,  -88.5500,  248.1, WI, SHAWANO MUNI AP               ,    ,    ,      
USW00000186,  30.4600,  -87.8769,   28.0, AL, H L SONNY CALLAHAN AP         ,    ,    ,      
USW00000187,  41.3331,  -86.6669,  208.2, IN, STARKE COUNTY AP              ,    ,    ,      
USW00000188,  29.7169,  -95.3831,   69.2, TX, HOUSTON DUNN HELISTOP         ,    ,    ,      
USW00000189,  34.3000,  -81.6331,  173.1, SC, NEWBERRY CO AP                ,    ,    ,      
USW00000190,  34.5000,  -81.9500,  212.1, SC, LAURENS CO AP                 ,    ,    ,      
USW00000191,  33.1831,  -80.0331,   22.3, SC, BERKELEY CO AP                ,    ,    ,      
USW00000192,  34.7831,  -81.2000,  200.3, SC, CHESTER  CATAWBA RGNL AP      ,    ,    ,      
USW00000193,  33.6500,  -81.6831,  161.2, SC, AIKEN MUNICIPAL AIRPORT       ,    ,    ,      
USW00000194,  33.2500,  -81.3831,   75.3, SC, BARNWELL RGNL AP              ,    ,    ,      
USW00000195,  34.2831,  -80.5669,   92.0, SC, WOODWARD FIELD AP             ,    ,    ,      
USW00000196,  33.7169,  -79.8500,   20.1, SC, WILLIAMSBURG RGNL AP          ,    ,    ,      
USW00000197,  34.7169,  -79.9500,   73.2, SC, CHERAW MUNI AP                ,    ,    ,      
USW00000198,  32.7011,  -80.0031,    5.2, SC, CHARLESTON EXECUTIVE AP       ,    ,    ,      
USW00000199,  34.7169,  -80.8500,  148.1, SC, LANCASTER CO AP               ,    ,    ,      
USW00000200,  34.1811,  -79.3350,   28.0, SC, MARION CO AP                  ,    ,    ,      
USW00000201,  32.9169,  -80.6331,   31.1, SC, LOWCOUNTRY RGNL AP            ,    ,    ,      
USW00000202,  34.0000,  -80.3669,   55.2, SC, SUMTER AP                     ,    ,    ,      
USW00000203,  32.4122,  -80.6342,   38.1, SC, BEAUFORT CO AP                ,    ,    ,      
USW00000204,  33.8281,  -79.1219,   10.1, SC, CONWAY HORRY CO AP            ,    ,    ,      
USW00000205,  38.9089, -121.3511,   37.2, CA, LINCOLN RGNL AP               ,    ,    ,      
USW00000206,  38.0331, -120.4169,  646.2, CA, COLUMBIA AP                   ,    ,    ,      
USW00000207,  36.5331,  -93.2000,  397.2, MO, BRANSON AIRPORT               ,    ,    ,      
USW00000208,  29.8000,  -95.9000,   51.2, TX, HOUSTON EXECUTIVE AP          ,    ,    ,      
USW00000209,  33.6000,  -97.7831,  336.2, TX, BOWIE MUNI AP                 ,    ,    ,      
USW00000210,  36.3669,  -82.1669,  486.2, TN, ELIZABETHTON MUNI AP          ,    ,    ,      
USW00000211,  44.0161,  -97.0861,  523.0, SD, MADISON MUNI AP               ,    ,    ,      
USW00000212,  36.7500,  -97.3500,  314.2, OK, BLACKWELL TONKAWA MUNI AP     ,    ,    ,      
USW00000213,  35.8831, -101.0331,  845.2, TX, PAMPA MESA VISTA AP           ,    ,    ,      
USW00000214,  35.2831,  -95.1000,  183.2, OK, STIGLER REGIONAL AP           ,    ,    ,      
USW00000215,  35.4831,  -97.8169,  413.0, OK, CLARENCE E PAGE MUNI AP       ,    ,    ,      
USW00000216,  43.6631,  -84.2611,  194.2, MI, JACK BARSTOW AP               ,    ,    ,      
USW00000217,  34.6169,  -79.7331,   45.1, SC, MARLBORO CO JETPPORT H E AVENT,    ,    ,      
USW00000218,  33.0631,  -80.2789,   17.1, SC, SUMMERVILLE AP                ,    ,    ,      
USW00000219,  34.4000,  -80.1169,  111.3, SC, HARTSVILLE RGNL AP            ,    ,    ,      
USW00000220,  34.3150,  -81.1089,  176.2, SC, FAIRFIELD COUNTY AP           ,    ,    ,      
USW00000221,  35.3000, -112.2000, 2035.1, AZ, H A CLARK MEMORIAL FLD AP     ,    ,    ,      
USW00000222,  38.3500,  -93.6831,  251.2, MO, CLINTON MEM AP                ,    ,    ,      
USW00000223,  29.5000,  -95.4769,   21.0, TX, HOUSTON SOUTHWEST AP          ,    ,    ,      
USW00000224,  44.0950, -121.2000, 1055.2, OR, BEND MUNI AP                  ,    ,    ,      
USW00000225,  30.5331,  -98.3669,  333.1, TX, HORSESHOE BAY RESORT AP       ,    ,    ,      
USW00000226,  33.4169, -112.6831,  311.2, AZ, BUCKEYE MUNI AP               ,    ,    ,      
USW00000227,  38.7169, -120.7500,  787.3, CA, PLACERVILLE AP                ,    ,    ,      
USW00000228,  37.5131, -122.5011,   20.1, CA, HALF MOON BAY AP              ,    ,    ,      
USW00000229,  31.1061,  -98.1961,  370.0, TX, LAMPASAS AP                   ,    ,    ,      
USW00000230,  30.3950,  -97.5669,  188.1, TX, AUSTIN EXECUTIVE AP           ,    ,    ,      
USW00000231,  36.3300,  -77.6350,   44.2, NC, HALIFAX NORTHAMPTON RGNL AP   ,    ,    ,      
USW00000232,  40.2250,  -83.3519,  311.2, OH, UNION COUNTY AP               ,    ,    ,      
USW00000234,  36.4000,  -90.6500,   89.0, AR, CORNING MUNI AP               ,    ,    ,      
USW00000235,  28.8669,  -82.5669,    3.0, FL, CRYSTAL RIVER AP              ,    ,    ,      
USW00000236,  43.1169,  -89.5331,  283.2, WI, MIDDLETON MUNI MOREY FLD AP   ,    ,    ,      
USW00000237,  46.0231,  -92.8950,  311.2, MN, FIELD OF DREAMS AP            ,    ,    ,      
USW00000238,  45.7069,  -94.9331,  379.2, MN, SAUK CENTRE MUNI AP           ,    ,    ,      
USW00000239,  30.7350, -101.2030,  726.0, TX, OZONA MUNI AP                 ,    ,    ,      
USW00000240,  42.9381,  -85.0611,  249.0, MI, IONIA COUNTY AP               ,    ,    ,      
USW00000241,  43.5789,  -90.9131,  394.1, WI, VIROQUA MUNI AP               ,    ,    ,      
USW00000242,  28.0831,  -87.9831,  224.0, LA, INDEPENDENCE OIL PLATFORM     ,    ,    ,      
USW00000243,  27.2000,  -92.2000,  224.0, LA, MAGNOLIA OIL PLATFORM         ,    ,    ,      
USW00000244,  28.6000,  -91.2000,  224.0, LA, SHIP SHOAL OIL PLATFORM       ,    ,    ,      
USW00000246,  27.8169,  -94.3169,  224.0, TX, E BREAKS OIL PLATFORM         ,    ,    ,      
USW00000247,  27.3000,  -93.5331,  224.0, TX, GUNNISON OIL PLATFORM         ,    ,    ,      
USW00000248,  31.5539,  -81.8831,   33.2, GA, JESUP WAYNE CO AP             ,    ,    ,      
USW00000249,  33.6331,  -85.1500,  354.2, GA, WEST GEORGIA RGNL AP          ,    ,    ,      
USW00000250,  31.4289,  -83.4889,  108.2, GA, HENRY TIFT MYERS AP           ,    ,    ,      
USW00000251,  40.2039,  -84.5319,  307.2, OH, DARKE COUNTY AP               ,    ,    ,      
USW00000252,  33.9119,  -84.9411,  393.2, GA, PAULDING NORTHWEST ATLANTA AP ,    ,    ,      
USW00000253,  28.6431,  -89.7939,  224.0, LA, MISSISSIPPI CANYON 311 A      ,    ,    ,      
USW00000254,  28.4331,  -92.8831,  224.0, LA, E CAMERON 278 OIL PLATFORM    ,    ,    ,      
USW00000255,  29.4831,  -93.6331,  224.0, LA, SABINE OIL PLATFORM           ,    ,    ,      
USW00000256,  29.1169,  -91.8669,  224.0, LA, S MARSH 268 OIL PLATFORM      ,    ,    ,      
USW00000258,  34.6450, -106.8339, 1583.1, NM, ALEXANDER MUNI AP             ,    ,    ,      
USW00000259,  28.5769,  -94.9769,    0.3, TX, GALVESTON 424 OIL PLATFORM    ,    ,    ,      
USW00000260,  27.9619,  -93.6711,    0.3, TX, HIGH IS 376                   ,    ,    ,      
USW00000262,  27.7331,  -96.1831,    0.3, TX, MUSTANG IS A85A               ,    ,    ,      
USW00000263,  29.7239,  -98.6950,  422.1, TX, BOERNE STAGE FIELD AP         ,    ,    ,      
USW00000264,  43.5811, -116.5231,  773.3, ID, NAMPA MUNI AP                 ,    ,    ,      
USW00000265,  41.0661,  -86.1819,  241.1, IN, FULTON COUNTY AP              ,    ,    ,      
USW00000266,  47.4511,  -99.1511,  490.1, ND, CARRINGTON MUNI AP            ,    ,    ,      
USW00000267,  30.9019,  -83.8811,   80.2, GA, THOMASVILLE RGNL AP           ,    ,    ,      
USW00000268,  32.6461,  -93.2981,   85.0, LA, MINDEN AP                     ,    ,    ,      
USW00000269,  35.9469, -114.8611,  671.2, NV, BOULDER CITY MUNI AP          ,    ,    ,      
USW00000270,  28.2089, -100.0189,  236.2, TX, FAITH RCH AP                  ,    ,    ,      
USW00000271,  34.8169,  -82.7000,  309.1, SC, PICKENS CO AP                 ,    ,    ,      
USW00000272,  27.3500,  -94.6331,  101.2, SC, BOOMVANG SPAR OIL PLATFORM    ,    ,    ,      
USW00000274,  36.6539,  -83.2181,  430.1, VA, LEE COUNTY AP                 ,    ,    ,      
USW00000275,  33.4331,  -88.8489,  101.2, MS, GEORGE M BRYAN AP             ,    ,    ,      
USW00000276,  31.8411,  -99.4039,  517.2, TX, COLEMAN MUNI AP               ,    ,    ,      
USW00000278,  32.3039,  -90.4111,   75.3, MS, JOHN BELL WILLIAMS AP         ,    ,    ,      
USW00000279,  39.6669, -119.8761, 1540.2, NV, RENO STEAD AP                 ,    ,    ,      
USW00000280,  38.9461, -104.5700, 2095.2, CO, MEADOW LAKE AP                ,    ,    ,      
USW00000281,  48.8839,  -99.6211,  555.0, ND, ROLLA MUNI AP                 ,    ,    ,      
USW00000282,  46.9250, -103.9819,  840.0, ND, BEACH AP                      ,    ,    ,      
USW00000283,  48.7839,  -97.6319,  272.2, ND, CAVALIER MUNI AP              ,    ,    ,      
USW00000284,  34.6889,  -86.0061,  198.1, AL, SCOTTSBORO MUNI AP WORD FLD   ,    ,    ,      
USW00000285,  48.4800,  -99.2361,  450.2, ND, CANDO MUNI AP                 ,    ,    ,      
USW00000286,  44.2511,  -90.8550,  255.1, WI, BLACK RIVER FALLS AREA AP     ,    ,    ,      
USW00000287,  48.9289, -103.2969,  594.1, ND, CROSBY MUNI AP                ,    ,    ,      
USW00000288,  48.7531,  -98.3931,  490.1, ND, ROBERTSON FLD AP              ,    ,    ,      
USW00000289,  48.3811, -102.8981,  691.0, ND, TIOGA MUNI AP                 ,    ,    ,      
USW00000290,  35.9369,  -77.5469,   16.2, NC, TARBORO EDGECOMBE AP          ,    ,    ,      
USW00000291,  48.4050,  -97.3711,  251.2, ND, HUTSON FIELD AP               ,    ,    ,      
USW00000292,  47.2900, -101.5811,  553.2, ND, MERCER COUNTY RGNL AP         ,    ,    ,      
USW00000293,  48.3900, -100.0239,  472.1, ND, RUGBY MUNI AP                 ,    ,    ,      
USW00000294,  47.7961, -103.2539,  643.1, ND, WATFORD CITY MUNI AP          ,    ,    ,      
